Plant_species	Plot	Elevation	Display_size	Flower_diameter	Floral_depth	Petal_width	Petal_length	Stylus_length	Filament_length	Nectar_depth	Nectar_width	Stylus_position	Filament_position	Plant_height	Flower_inclination	Leaf_inclination	Number_leaves	Number_inflorescense	Number_flowers_per_inflo	Leaf_width	Leaf_length	Leaf_thickness	Leaf_Area	Leaf_weight_fresh	Leaf_weight_dry	Succulence	Specific_leaf_weight	Leaf_lobation
Minuartia_rupestris	Hochtor	2587	6.82	6.82	2.49	2.27	3.66	3.3	4.31	2.09	1.92	1.21	2.22	9	165	165	14	1	1	1.61	3.72	0.18	0.022736813	NA	NA	NA	NA	4.137700988
Minuartia_rupestris	Hochtor	2587	9.36	9.36	3.17	2.02	4.38	4.22	5.42	2.64	2.07	1.58	2.78	12	155	140	6	1	1	1.28	3.7	0.18	0.030502309	NA	NA	NA	NA	2.438927297
Minuartia_rupestris	Hochtor	2587	7.36	7.36	3.38	1.93	3.14	3.52	4.38	2.42	1.91	1.1	1.96	18	135	140	6	1	1	1.16	3.75	0.16	0.031481741	NA	NA	NA	NA	2.170453032
Minuartia_rupestris	Hochtor	2587	8.26	8.26	3.46	2.22	3.91	4.11	4.59	2.38	2.06	1.73	2.21	10	180	175	10	1	1	1.61	3.79	0.15	0.023576326	NA	NA	NA	NA	4.065451974
Minuartia_rupestris	Hochtor	2587	9.92	9.92	3.47	2.23	5.32	3.41	5.31	1.82	2.29	1.59	3.49	15	160	140	8	1	1	1.18	3.6	0.16	0.07408703	NA	NA	NA	NA	0.900662747
Minuartia_rupestris	Hochtor	2587	7.68	7.68	3.63	2.16	3.71	4.46	3.96	1.62	1.97	2.84	2.34	16	180	160	6	1	1	1.23	3.27	0.17	0.033580523	NA	NA	NA	NA	1.881417959
Minuartia_rupestris	Hochtor	2587	8.52	8.52	3.78	2.36	3.78	2.95	4.78	2.13	2.26	0.82	2.65	15	175	170	8	1	1	1.36	2.54	0.18	0.03518959	NA	NA	NA	NA	1.541978418
Minuartia_rupestris	Hochtor	2587	8.61	8.61	4.52	2.68	4.47	4.53	5.81	2.96	2.95	1.57	2.85	18	170	165	11	1	1	1.69	4.01	0.19	0.027983769	NA	NA	NA	NA	3.804037128
Minuartia_sedoides	Fuscher_Toerl	2379	4.18	4.18	1.44	1.33	1.65	1.38	1.87	1.44	4.18	-0.06	0.43	5	165	160	4	1	1	0.84	1.77	0.18	0.019678995	0.0066	0.0058	0.222170543	0.161073644	1.186778074
Minuartia_sedoides	Fuscher_Toerl	2379	3.71	3.71	1.7	1.01	1.97	2.66	1.5	1.7	3.71	0.96	-0.2	7	140	170	4	1	1	1.26	2.47	0.21	0.032798325	0.0066	0.0058	0.222170543	0.161073644	1.490512802
Minuartia_sedoides	Fuscher_Toerl	2379	4.21	4.21	1.77	1.16	1.92	1.73	2.29	1.77	4.21	-0.04	0.52	4	155	170	6	1	1	0.96	1.4	0.09	0.01786462	0.0066	0.0058	0.222170543	0.161073644	1.181749325
Minuartia_sedoides	Fuscher_Toerl	2379	4.74	4.74	1.87	1.21	1.95	1.7	2.89	1.87	4.74	-0.17	1.02	3	150	150	2	1	1	1.2	2.5	0.16	0.025889742	0.0066	0.0058	0.222170543	0.161073644	1.820176107
Minuartia_sedoides	Fuscher_Toerl	2379	2.45	2.45	1.88	1.25	2.01	1.25	1.9	1.88	2.45	-0.63	0.02	3	145	170	4	1	1	0.75	1.54	0.25	0.036008374	0.0066	0.0058	0.222170543	0.161073644	0.503846621
Minuartia_sedoides	Fuscher_Toerl	2379	4.82	4.82	2.08	1.39	2.38	2.14	2.86	2.08	4.82	0.06	0.78	8	155	145	6	1	1	1.03	1.96	0.08	0.032240056	0.0066	0.0058	0.222170543	0.161073644	0.983597431
Minuartia_sedoides	Fuscher_Toerl	2379	4.38	4.38	2.14	1.61	2.42	2.21	2.91	2.14	4.38	0.07	0.77	4	165	165	4	1	1	0.89	2	0.17	0.021632938	0.0066	0.0058	0.222170543	0.161073644	1.292481614
Minuartia_sedoides	Fuscher_Toerl	2379	5.81	5.81	2.28	1.34	2.31	2.02	2.67	2.28	5.81	-0.26	0.39	5	170	175	8	1	1	1.01	2.3	0.08	0.03593859	0.0066	0.0058	0.222170543	0.161073644	1.01533195
Minuartia_sedoides	Fuscher_Toerl	2379	4.91	4.91	2.28	1.25	2.27	2.12	2.59	2.28	4.91	-0.16	0.31	3	160	180	2	1	1	1.1	2.23	0.25	0.032100488	0.0066	0.0058	0.222170543	0.161073644	1.200344178
Minuartia_sedoides	Fuscher_Toerl	2379	2.96	2.96	2.44	1.06	2.28	1.79	2.81	2.44	2.96	-0.65	0.37	4	165	155	4	1	1	0.88	1.64	0.08	0.02623866	0.00413	0.0015	3.943062182	0.224889478	0.863982101
Minuartia_sedoides	Hochtor	2587	4.68	4.68	1.28	1.11	1.97	2.6	2.28	1.28	4.68	1.32	1	11	180	165	8	1	1	1.09	4.3	0.3	0.025064944	0.00413	0.0015	3.943062182	0.224889478	2.937298557
Minuartia_sedoides	Hochtor	2587	4.57	4.57	1.42	0.86	2.42	1.75	2.21	1.42	4.57	0.33	0.79	5	175	160	12	1	1	0.64	2.2	0.25	0.00961876	0.00413	0.0015	3.943062182	0.224889478	2.299341316
Minuartia_sedoides	Hochtor	2587	4.08	4.08	1.56	1.28	1.75	2.08	1.9	1.56	4.08	0.52	0.34	10	135	160	8	1	1	0.51	1.45	0.28	0.006669943	0.00413	0.0015	3.943062182	0.224889478	1.741549941
Minuartia_sedoides	Hochtor	2587	4.7	4.7	1.95	1.18	2.25	2.04	3.29	1.95	4.7	0.09	1.34	7	170	160	8	1	1	0.83	2.81	0.28	0.015516394	0.00413	0.0015	3.943062182	0.224889478	2.361095157
Minuartia_sedoides	Hochtor	2587	4.23	4.23	2.01	1.05	2.68	1.99	2.48	2.01	4.23	-0.02	0.47	17	180	140	12	1	1	0.87	2.62	0.42	0.011093169	0.00413	0.0015	3.943062182	0.224889478	3.22763779
Minuartia_sedoides	Hochtor	2587	4.9	4.9	2.03	1.25	1.99	1.69	2.2	2.03	4.9	-0.34	0.17	15	180	135	16	1	1	1.05	1.92	0.37	0.009197501	0.00413	0.0015	3.943062182	0.224889478	3.443028052
Minuartia_sedoides	Hochtor	2587	5.53	5.53	2.09	1.39	2.71	2.07	4.42	2.09	5.53	-0.02	2.33	10	180	175	8	1	1	0.86	2.18	0.39	0.015797234	0.00413	0.0015	3.943062182	0.224889478	1.864205438
Minuartia_sedoides	Hochtor	2587	2.94	2.94	2.2	0.91	2.01	2.86	1.26	2.2	2.94	0.66	-0.94	5	170	135	9	1	1	0.61	2.51	0.27	0.006529523	0.00413	0.0015	3.943062182	0.224889478	3.683341426
Minuartia_sedoides	Hochtor	2587	4.34	4.34	2.42	0.8	2.22	1.63	2.98	2.42	4.34	-0.79	0.56	5	175	160	10	1	1	0.76	2.47	0.26	0.015024925	0.00413	0.0015	3.943062182	0.224889478	1.962538159
Minuartia_sedoides	Hochtor	2587	4.48	4.48	2.49	1.34	2.18	2.22	3.11	2.49	4.48	-0.27	0.62	14	160	180	10	1	1	1.01	3.66	0.23	0.022677807	0.00413	0.0015	3.943062182	0.224889478	2.560479372
Minuartia_verna	Fuscher_Toerl	2379	7.78	7.78	2.14	2.06	3.56	2.72	3.2	2.14	7.78	0.58	1.06	23	170	160	8	1	1	0.99	3.14	0.17	NA	NA	NA	NA	NA	NA
Minuartia_verna	Fuscher_Toerl	2379	9.59	9.59	2.39	2.27	4.27	2.81	3.56	2.39	9.59	0.42	1.17	22	180	155	10	1	1	0.75	2.44	0.11	NA	NA	NA	NA	NA	NA
Minuartia_verna	Fuscher_Toerl	2379	9.35	9.35	2.53	3.2	4.35	3.33	4.33	2.53	9.35	0.8	1.8	31	130	125	13	1	1	1.37	4.18	0.17	NA	NA	NA	NA	NA	NA
Minuartia_verna	Fuscher_Toerl	2379	8.42	8.42	2.63	2.39	4.08	2.83	3.99	2.63	8.42	0.2	1.36	21	135	145	8	1	1	0.88	3.95	0.13	NA	NA	NA	NA	NA	NA
Minuartia_verna	Fuscher_Toerl	2379	6.56	6.56	2.77	2.45	3.38	3.62	1.29	2.77	6.56	0.85	-1.48	10	180	175	12	1	1	1.08	3.87	0.22	NA	NA	NA	NA	NA	NA
Minuartia_verna	Fuscher_Toerl	2379	8.29	8.29	3.1	2.4	3.73	2.05	2.94	3.1	8.29	-1.05	-0.16	23	170	115	14	1	1	0.78	1.85	0.15	NA	NA	NA	NA	NA	NA
Minuartia_verna	Fuscher_Toerl	2379	8.53	8.53	3.44	1.98	3.46	2.49	3.62	3.44	8.53	-0.95	0.18	19	175	125	10	1	1	0.72	4.11	0.13	NA	0.0093	0.0077	NA	NA	NA
Moehringia_ciliata	Hochtor	2587	5.55	5.55	1.39	1.79	2.87	2.67	3.46	1.7	2.45	0.97	1.76	3	180	165	8	1	1	0.73	2.82	0.21	0.014750299	NA	NA	NA	NA	2.192254759
Moehringia_ciliata	Hochtor	2587	7.66	7.66	2.15	2	3.33	2.52	3.54	1.57	2.84	0.95	1.97	24	160	175	8	1	1	1.08	3.94	0.18	0.016506286	NA	NA	NA	NA	4.049398229
Moehringia_ciliata	Hochtor	2587	6.06	6.06	2.19	1.65	3.23	2.39	3.08	1.92	3.32	0.47	1.16	21	160	165	12	1	1	0.95	3.3	0.21	0.012291915	NA	NA	NA	NA	4.006248404
Moehringia_ciliata	Hochtor	2587	6.6	6.6	2.44	2.16	3.82	3.13	3.4	2.72	3.27	0.41	0.68	5	150	160	17	1	1	0.72	4.29	0.2	0.004495329	NA	NA	NA	NA	10.79314928
Moehringia_ciliata	Hochtor	2587	6.78	6.78	2.46	2.09	3.14	2.02	2.98	1.2	2.47	0.82	1.78	22	150	170	8	1	1	0.56	3.85	0.19	0.016155089	NA	NA	NA	NA	2.09632821
Moehringia_ciliata	Hochtor	2587	5.67	5.67	3.09	2.45	3.84	3.22	3.81	2.66	2.52	0.56	1.15	19	140	155	11	1	1	0.95	3.27	0.21	0.012713353	NA	NA	NA	NA	3.83823118
Moehringia_ciliata	Hochtor	2587	2.94	2.94	3.15	1.79	3.03	1.6	3.02	2.25	1.98	-0.65	0.77	17	120	170	10	1	1	0.95	2.79	0.18	0.016857484	NA	NA	NA	NA	2.469761006
Moehringia_ciliata	Hochtor	2587	5.52	5.52	3.57	2.08	3.17	2.34	3.36	2.39	2.93	-0.05	0.97	23	175	165	11	1	1	0.89	3.02	0.23	0.017138442	NA	NA	NA	NA	2.463459845
Moehringia_ciliata	Hochtor	2587	6.62	6.62	3.62	2.06	4.18	3.47	3.68	2.82	3.97	0.65	0.86	17	100	155	9	1	1	0.85	4.14	0.22	NA	NA	NA	NA	NA	NA
Moehringia_ciliata	Hochtor	2587	3.02	3.02	3.68	1.76	3.44	1.61	3.09	2.43	1.61	-0.82	0.66	6	180	175	13	1	1	1.06	3.87	0.18	0.021001616	NA	NA	NA	NA	3.068202319
Myosotis_alpestris	Fuscher_Toerl	2379	13.18	4.88	2.68	1.97	2.12	1.91	2.3	2.17	0.71	-0.26	0.13	55	165	170	7	1	12	3.9	14.56	0.17	0.432565561	0.0282	0.0268	0.032365036	0.619559263	2.062024966
Myosotis_alpestris	Fuscher_Toerl	2379	18.41	7.14	3.49	2.57	2.77	2.12	2.64	2.16	0.78	-0.04	0.48	107	170	150	7	1	12	7.17	20	0.21	0.994519217	0.0486	0.0457	0.029159819	0.459518521	2.264935553
Myosotis_alpestris	Fuscher_Toerl	2379	13.6	6.42	3.51	2.48	2.9	2.44	2.5	2.81	0.85	-0.37	-0.31	38	170	150	7	1	5	7.46	24.43	0.2	1.497016789	0.0877	0.0831	0.030727778	0.555103995	1.91229769
Myosotis_alpestris	Fuscher_Toerl	2379	11.59	7.54	4.28	2.95	3.8	1.85	2.38	2.77	0.54	-0.92	-0.39	65	160	165	6	3	6	5.1	16.22	0.21	0.615720827	0.0362	0.035	0.019489352	0.568439437	2.11036249
Myosotis_alpestris	Fuscher_Toerl	2379	14.57	6.35	4.32	2.59	3.14	2.44	2.8	2.38	0.91	0.06	0.42	54	175	155	6	2	5	6.38	14.29	0.21	0.573747745	0.0296	0.028	0.02788682	0.488019347	2.496041449
Myosotis_alpestris	Fuscher_Toerl	2379	15.66	7.33	4.62	2.79	3.05	2.15	2.56	2.94	0.69	-0.79	-0.38	99	170	150	8	1	8	6.84	22.55	0.17	1.048286388	0.061	0.0587	0.021940569	0.559961483	2.311226873
Myosotis_alpestris	Fuscher_Toerl	2379	18.15	7.69	4.78	3.15	3.21	2.09	1.85	2.86	1.01	-0.77	-1.01	102	115	140	6	2	5	11.56	22.9	0.26	1.821492993	0.0875	0.083	0.024705009	0.455670158	2.282893694
Myosotis_alpestris	Hexenkueche	2080	30.16	6.2	3.59	2.45	2.17	1.42	2.59	3.59	1.38	-2.17	-1	193	155	135	9	6	2	15.38	6.24	0.24	0.718952408	0.1035	0.0313	NA	0.43535566	2.09681763
Myosotis_alpestris	Hochtor	2587	14.79	5.07	3.2	2.31	2.38	2.18	2.38	2.46	1.35	-0.28	-0.08	33	165	135	10	NA	12	6.57	14.65	0.21	0.780357394	NA	NA	NA	NA	1.937444727
Myosotis_alpestris	Hochtor	2587	11.44	3.97	3.61	1.58	1.25	2.34	3.27	3.79	0.53	-1.45	-0.52	15	135	165	4	NA	5	5.61	24.82	0.2	0.723793443	NA	NA	NA	NA	3.021828905
Myosotis_alpestris	Hochtor	2587	16.39	5.84	3.72	2.11	2.42	2.31	3.2	3.63	1.74	-1.32	-0.43	28	140	150	6	NA	8	6.92	20.27	0.18	1.795975799	NA	NA	NA	NA	1.226815459
Myosotis_alpestris	Hochtor	2587	23.21	6.8	4.35	2.43	3.86	2.11	2.81	4.01	1.61	-1.9	-1.2	32	170	135	8	NA	12	5.71	18.57	0.17	0.77627691	NA	NA	NA	NA	2.145612154
Myosotis_alpestris	Hochtor	2587	14.55	6.22	4.42	2.76	2.85	2.08	3.11	2.78	1.62	-0.7	0.33	26	135	145	7	NA	6	6.98	19.91	0.16	0.247854228	NA	NA	NA	NA	8.807450844
Myosotis_alpestris	Hochtor	2587	14.12	6.11	4.68	2.37	2.31	2.28	2.81	3.52	1.58	-1.24	-0.71	29	170	140	7	NA	5	5.32	20.82	0.23	1.536573323	NA	NA	NA	NA	1.132293321
Myosotis_alpestris	Hochtor	2587	13.2	5.78	4.72	1.74	2.8	1.89	2.63	2.55	0.95	-0.66	0.08	28	140	140	6	NA	4	2.91	11.61	0.12	1.013648516	NA	NA	NA	NA	0.523549437
Myosotis_alpestris	Hochtor	2587	16.91	6.06	4.94	2.56	3.3	2.51	3.48	3.07	1.51	-0.56	0.41	31	160	155	6	NA	6	7.35	18.88	0.17	1.234838891	NA	NA	NA	NA	1.765220275
Myosotis_alpestris	Hochtor	2587	22.53	8.09	6.17	2.59	4.19	2.22	3.01	3.79	1.82	-1.57	-0.78	55	180	140	8	NA	10	9.04	25.76	0.19	1.713451527	NA	NA	NA	NA	2.134825311
Myosotis_alpestris	Hochtor	2587	22.64	7.22	6.19	2.93	3.35	2.35	3.95	3.4	2.08	-1.05	0.55	42	150	140	9	NA	8	9.3	26.75	0.21	1.136063036	NA	NA	NA	NA	3.43972864
Myosotis_alpestris	Nassfeld	2283	11.83	7.92	3.38	2.63	3.16	2.94	2.21	3.38	0.72	-0.44	-1.17	158	145	155	8	2	5	8.24	22.91	0.15	1.269970926	NA	NA	NA	NA	2.334954378
Myosotis_alpestris	Nassfeld	2283	13.18	8.35	3.41	3	3.81	1.41	2.49	2.75	0.86	-1.34	-0.26	198	145	160	5	2	4	8.97	24.58	0.21	1.461719507	0.0991	0.0938	0.036258666	0.641709983	2.369355109
Myosotis_alpestris	Nassfeld	2283	15.95	7.35	3.62	2.81	3.37	2.02	2.71	3.01	0.77	-0.99	-0.3	192	135	160	5	3	5	11.02	30.27	0.27	2.075591859	0.1157	0.0597	0.269802561	0.287628802	2.524479997
Myosotis_alpestris	Nassfeld	2283	13.95	7.91	3.96	3.17	3.44	2.04	2.74	2.85	0.63	-0.81	-0.11	177	135	125	6	3	4	7.68	28.18	0.22	1.475079607	0.0736	0.0697	0.026439251	0.472516871	2.304658741
Myosotis_alpestris	Nassfeld	2283	15.88	8.06	4.25	3.13	3.81	2.29	3	3.12	0.92	-0.83	-0.12	165	130	NA	7	2	5	9.42	25.53	0.22	1.564862246	0.0812	0.0762	0.031951694	0.48694382	2.414045669
Myosotis_alpestris	Nassfeld	2283	17.9	8.17	4.47	3.13	3.42	2.14	2.62	3.44	1.01	-1.3	-0.82	184	130	160	6	3	5	8.22	25.98	0.24	1.247542572	0.0692	0.0659	0.026452003	0.528238486	2.688905049
Myosotis_alpestris	Nassfeld	2283	17.05	8.4	4.53	3.9	3.92	1.89	2.86	3.01	0.79	-1.12	-0.15	108	140	140	5	2	5	7.12	19.12	0.18	0.859269002	0.0396	0.039	0.006982679	0.453874164	2.488620152
Myosotis_alpestris	Nassfeld	2283	17.98	8.68	4.55	3.58	4.2	2.39	2.99	3.13	0.87	-0.74	-0.14	89	120	170	5	1	7	7.46	18.88	0.2	0.923092898	0.0475	0.0465	0.010833146	0.503741282	2.396708879
Myosotis_alpestris	Nassfeld	2283	15.8	7.44	5.62	2.82	3.5	2.31	2.46	2.94	0.87	-0.63	-0.48	139	135	170	6	2	5	10.86	22.5	0.25	NA	0.0446	0.0426	NA	NA	NA
Myosotis_alpestris	Nassfeld	2283	16.71	8.04	5.84	2.75	3.98	2.12	4.17	4.64	0.75	-2.52	-0.47	117	135	165	9	3	6	7.03	18.57	0.2	0.009345147	0.0347	0.033	NA	35.31244613	219.4325088
Myosotis_sylvatica	Piffalpe	1463	17.75	8.3	2.19	3.13	3.48	2.98	2.78	2.19	0.59	0.79	0.59	140	115	135	9	1	5	17.22	63.06	0.41	NA	0.2044	0.04449	NA	NA	NA
Myosotis_sylvatica	Piffalpe	1463	13.85	7.32	3.25	2.43	2.56	2.75	2.09	3.25	0.61	-0.5	-1.16	175	160	140	8	1	4	13.19	47.54	0.48	NA	0.0976	0.01493	NA	NA	NA
Myosotis_sylvatica	Piffalpe	1463	19.55	7.17	3.29	2.65	3.1	2.97	2.54	3.29	0.7	-0.32	-0.75	205	130	160	13	3	7	13.55	55.84	0.45	NA	0.1013	0.02133	NA	NA	NA
Myosotis_sylvatica	Piffalpe	1463	18.37	7.47	3.34	2.23	2.84	3.02	1.77	3.34	0.52	-0.32	-1.57	200	165	135	10	1	2	9.68	38.77	0.42	NA	0.0541	0.01187	NA	NA	NA
Myosotis_sylvatica	Piffalpe	1463	18.09	8.36	3.44	2.84	3.41	2.94	2.72	3.44	0.59	-0.5	-0.72	140	175	165	8	1	2	11.12	33.18	0.49	NA	0.0427	0.00747	NA	NA	NA
Myosotis_sylvatica	Piffalpe	1463	15.37	7.86	3.44	2.38	2.84	3.21	1.71	3.44	0.58	-0.23	-1.73	251	135	120	10	4	4	10.99	40.94	0.36	NA	0.071	0.01844	NA	NA	NA
Myosotis_sylvatica	Piffalpe	1463	15.58	7.83	3.53	2.54	3.11	2.84	2.72	3.53	0.67	-0.69	-0.81	122	155	145	6	1	2	12.04	47.8	0.45	NA	0.0905	0.01736	NA	NA	NA
Myosotis_sylvatica	Schupfer_Hochalm	1632	16.02	7.3	3.76	3.04	3.27	2.26	2.77	3.67	1.36	-1.41	-0.9	206	135	155	6	4	3	12.99	41.98	0.24	3.09581298	0.0426	0.0384	0.013566711	0.124038501	2.766920911
Myosotis_sylvatica	Schupfer_Hochalm	1632	15.89	8.44	3.92	2.73	3.51	2.89	2.66	3.21	1.55	-0.32	-0.55	183	135	145	12	4	3	11.71	41.78	0.19	1.03817945	0.0845	0.0583	0.252364849	0.56155995	7.402403929
Myosotis_sylvatica	Schupfer_Hochalm	1632	22.6	7.36	5.37	2.78	3.38	2.89	3.04	3.71	1.7	-0.82	-0.67	178	135	145	6	3	3	10.48	38.28	0.29	3.593998604	0.0575	0.0512	0.017529222	0.14245971	1.753376513
Myosotis_sylvatica	Schupfer_Hochalm	1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	273	120	125	8	3	4	NA	NA	NA	2.198505723	0.1716	0.0933	0.356150995	0.424379155	NA
Parnassia_palustris	Fuscher_Tal	1181	23.37	23.37	4	7.9	9.78	5.84	6.69	0	0	5.84	6.69	158	165	170	1	1	1	14.07	15.78	0.15	1.504862404	0.0638	0.0629	0.005980613	0.417978413	2.317523683
Parnassia_palustris	Fuscher_Tal	1181	20.77	20.77	4.23	8.2	9.35	6.1	3.8	0	0	6.1	3.8	149	165	120	1	1	1	11.39	13.63	0.17	1.149182702	0.056	0.0528	0.027845877	0.459456968	2.122024417
Parnassia_palustris	Fuscher_Tal	1181	16.69	16.69	4.25	6	7.62	4.8	5.81	0	0	4.8	5.81	70	160	165	1	1	1	8.63	9.16	0.1	0.507069453	0.0239	0.0225	0.02760963	0.443726197	2.448830343
Parnassia_palustris	Fuscher_Tal	1181	24.95	24.95	6.08	8.65	10.62	6.03	7.84	0	0	6.03	7.84	114	180	115	1	1	1	11.17	17.51	0.15	1.270501414	0.0815	0.0764	0.040141632	0.601337387	2.41815449
Parnassia_palustris	Fuscher_Tal	1181	18.7	18.7	6.59	6.75	8.08	5.49	5.15	0	0	5.49	5.15	112	175	105	1	1	1	11.38	15.24	0.16	1.172218774	0.0596	0.0577	0.016208578	0.492228936	2.32401236
Parnassia_palustris	Fuscher_Tal	1181	15.05	15.05	7.61	6.9	10.67	6.24	7.72	0	0	6.24	7.72	113	170	120	1	1	1	6.77	8.38	0.09	0.37016346	NA	NA	NA	NA	2.407459658
Parnassia_palustris	Fuscher_Tal	1181	22.09	22.09	7.92	8.3	11.91	8.42	10.8	0	0	8.42	10.8	140	180	105	1	1	1	15.42	14.76	0.12	1.295675564	0.0701	0.0674	0.02083855	0.520191951	2.759270895
Parnassia_palustris	Fuscher_Toerl	2379	15.9	15.9	7.42	6.42	9.39	4.27	4.11	0	0	4.27	4.11	67	175	125	4	1	1	10.18	9.19	0.29	0.666575041	0.0281	0.0257	0.036004948	0.38555299	2.204621906
Parnassia_palustris	Fuscher_Toerl	2379	19.33	19.33	7.47	7.82	9.61	5.15	4.87	0	0	5.15	4.87	104	175	90	5	1	1	11.84	13.28	0.27	1.14582188	0.0567	NA	NA	NA	2.155522415
Parnassia_palustris	Fuscher_Toerl	2379	15.86	15.86	7.81	7.89	8.59	4.92	3.83	0	0	4.92	3.83	76	160	100	2	1	1	9.4	11.21	0.19	0.712616822	0.0282	0.0261	0.029468852	0.366255738	2.322722212
Parnassia_palustris	Fuscher_Toerl	2379	14.16	14.16	8.23	7.06	9.77	5.48	4.19	0	0	5.48	4.19	94	160	180	6	1	1	10.02	9.83	0.28	0.764774601	0.0449	0.0411	0.049687843	0.537413245	2.023054862
Parnassia_palustris	Fuscher_Toerl	2379	19.1	19.1	9.26	6.67	10.99	5.67	4.59	0	0	5.67	4.59	90	175	104	8	2	1	13.59	13.35	0.3	1.399395272	0.061	0.0555	0.039302691	0.396599882	2.036480225
Parnassia_palustris	Fuscher_Toerl	2379	14.59	14.59	10.16	7.66	10.84	5.27	3.99	0	0	5.27	3.99	94	180	175	6	1	1	12.59	13.49	0.38	1.29762232	0.1	0.0928	0.055486099	0.71515416	2.055934383
Parnassia_palustris	Fuscher_Toerl	2379	15.49	15.49	11.49	7.63	11.22	5.33	3.29	0	0	5.33	3.29	102	175	110	5	1	1	15.66	14.75	0.42	1.676264431	0.0908	0.0823	0.05070799	0.490972656	2.164517619
Parnassia_palustris	Nassfeld	2283	22.46	20.75	8.2	8.55	13.1	7.1	6.05	0	0	7.1	6.05	90	180	95	5	1	1	12.14	11.28	0.35	1.030578914	0.057	0.0532	0.03687248	0.516214715	2.08721127
Parnassia_palustris	Nassfeld	2283	19.47	19.56	9.24	6.54	12.14	8.22	6.52	0	0	8.22	6.52	145	160	110	6	1	1	15.1	21.17	0.27	2.209257071	0.1104	0.1026	0.035305986	0.464409513	2.272853422
Parnassia_palustris	Nassfeld	2283	20.65	20.59	9.41	8.85	12.87	8.05	6.86	0	0	8.05	6.86	133	165	130	5	1	1	9.33	13.24	0.25	1.086385433	0.0497	0.0462	0.032216927	0.425263434	1.786099185
Parnassia_palustris	Nassfeld	2283	20.47	22.09	10.29	10.36	13.41	7.46	6.62	0	0	7.46	6.62	153	180	135	3	1	1	16.88	19.73	0.34	2.449093057	0.1357	0.1266	0.037156612	0.51692605	2.136063295
Parnassia_palustris	Nassfeld	2283	22.79	21.95	11.28	9.13	14.06	8.28	7.3	0	0	8.28	7.3	156	170	135	5	1	1	16.32	16.64	0.25	1.954201126	0.121	0.114	0.035820264	0.583358583	2.182851011
Parnassia_palustris	Nassfeld	2283	18.93	22.15	11.3	7.85	13.74	9.36	8.48	0	0	9.36	8.48	121	175	95	2	1	1	13.4	18.39	0.22	1.528945722	0.0673	0.0621	0.034010364	0.406162227	2.531712212
Parnassia_palustris	Nassfeld	2283	26.17	24.09	12.48	9.4	14.4	9.18	8.45	0	0	9.18	8.45	218	180	170	8	1	1	14.74	19.05	0.33	2.029258461	0.1467	0.1387	0.039423268	0.683500908	2.173576726
Parnassia_palustris	Piffalpe	1463	19.58	19.58	5.12	7.5	9.48	7.15	8.17	0	0	7.15	8.17	250	170	150	1	1	1	24.24	25.7	0.19	NA	0.248	0.1756	NA	NA	NA
Parnassia_palustris	Piffalpe	1463	19.74	19.74	5.7	8.01	9.59	6.63	8.03	0	0	6.63	8.03	186	170	140	1	1	1	12.3	19.32	0.31	NA	0.097	0.0896	NA	NA	NA
Parnassia_palustris	Piffalpe	1463	22.39	22.39	6.42	9.03	11.73	7.49	8.02	0	0	7.49	8.02	259	180	130	1	1	1	24.09	19.66	0.26	NA	0.182	0.1659	NA	NA	NA
Parnassia_palustris	Piffalpe	1463	13.3	13.3	7.38	6.87	7.84	4.68	6.45	0	0	4.68	6.45	116	180	150	1	1	1	9.93	11.94	0.2	NA	NA	NA	NA	NA	NA
Parnassia_palustris	Piffalpe	1463	18.32	18.32	7.42	7.78	9.05	6.03	8.22	0	0	6.03	8.22	187	180	100	1	1	1	15.74	11.56	0.19	NA	0.074	0.0663	NA	NA	NA
Parnassia_palustris	Piffalpe	1463	24.75	24.75	8.12	10.01	10.84	7.26	8.42	0	0	7.26	8.42	238	150	90	1	1	1	12.45	17	0.18	NA	0.074	0.0668	NA	NA	NA
Parnassia_palustris	Piffalpe	1463	11.7	11.7	9.35	6.57	7.43	6.25	7.29	0	0	6.25	7.29	146	180	130	1	1	1	16.55	19.11	0.18	NA	0.131	0.1193	NA	NA	NA
Pedicularis_asplenifolia	Fuscher_Toerl	2379	28.51	8.51	12.29	2.99	10.05	11.29	14.07	7.58	1.93	3.71	6.49	48	140	140	2	3	1	6.29	30.11	0.35	0.551627777	0.0505	0.0476	0.052571682	0.862900709	5.393058748
Pedicularis_asplenifolia	Fuscher_Toerl	2379	28.32	8.74	15.38	2.47	14.58	12.03	14.36	8.43	2.63	3.6	5.93	30	115	145	5	3	1	4.93	17.36	0.46	0.361254716	0.0382	0.0359	0.063666989	0.993758653	3.721371196
Pedicularis_asplenifolia	Fuscher_Toerl	2379	20	8.97	15.42	2.23	13.12	14.7	16.71	9.04	2.39	5.66	7.67	36	145	150	6	3	1	5.31	22.43	0.47	0.43698477	0.0518	0.049	0.06407546	1.121320544	4.281316856
Pedicularis_asplenifolia	Fuscher_Toerl	2379	27.9	7.85	15.81	2.34	13.24	13.17	15.01	9.57	2.06	3.6	5.44	53	150	145	7	5	1	5.15	23.82	0.26	0.332192259	0.033	0.0308	0.066226709	0.927173923	5.800685976
