"","Transect","Display_size","Flower_diameter","Floral_depth","Petal_width","Petal_length","Stylus_length","Filament_length","Nectar_depth","Nectar_width","Stylus_position","Filament_position","Plant_height","Flower_inclination","Number_inflorescense","Number_flowers_per_inflo","color_s","color_m","color_l","color_lum"
"22","1181.1",14.5328571428571,1.61428571428571,11.9271428571429,1.61428571428571,11.9271428571429,9.92714285714286,8.65285714285714,3.83285714285714,0.451428571428571,6.09428571428571,4.82,219.285714285714,172.142857142857,1.28571428571429,21.2,0.481001127296547,0.34618374751889,0.67996988259371,0.161654521148259
"23","1181.1",32.78,0.957142857142857,13.8985714285714,0.957142857142857,13.8985714285714,11.29,8.99428571428571,5.40428571428571,0.335714285714286,5.88571428571429,3.59,101.428571428571,162.857142857143,1,52.1428571428571,0.461497530932104,0.305051311741686,0.619064725562655,0.122936679346836
"24","1181.1",15.394,3.658,6.484,1.591,5.411,5.272,7.116,3.965,1.568,1.307,3.151,74.1,122.5,8.5,1.2,0.465936514723519,0.743036023465611,0.590517187542484,0.11387352548667
"25","1181.1",20.4971428571429,2.58,13.2142857142857,1.85142857142857,14.3642857142857,12.0342857142857,12.3242857142857,9.55142857142857,1.51142857142857,2.48285714285714,2.77285714285714,144.571428571429,166.428571428571,1,44.7142857142857,0.090304019145451,0.547336252651848,0.441154273730246,0.0673981343276709
"26","1181.1",18.4485714285714,4.27714285714286,7.49714285714286,2.05142857142857,8.19285714285714,4.85571428571429,5.36714285714286,3.91,1.39142857142857,0.945714285714286,1.45714285714286,97.2857142857143,128.571428571429,1,8.71428571428571,0.37865642273238,0.759245772152911,0.792470336298726,0.247774982748115
"27","1181.1",9.44285714285714,9.44285714285714,3.95285714285714,5.40428571428571,5.99571428571429,6.15,5.20357142857143,1.46571428571429,1.14142857142857,4.55,3.60357142857143,164.571428571429,146.428571428571,3,1,0.724098784598034,0.819360693076529,0.565511999763541,0.102320353001019
"28","1181.2",36.3871428571429,0.872857142857143,2.63285714285714,0.515714285714286,0.932857142857143,0.857142857142857,0.965714285714286,0.965714285714286,0.447142857142857,-0.108571428571429,6.4405965215082e-18,305.142857142857,162.857142857143,5,46.7142857142857,0.485211979840383,0.804393125170275,0.77678913995693,0.247113820115863
"29","1181.2",11.497,2.994,1.569,0.942,0.995,1.571,1.509,1.167,0.465,0.404,0.342,111.3,150,14.7,8.4,0.640577876023189,0.587173721466553,0.690879893882018,0.165409136815398
"30","1181.2",14.4,1.18285714285714,1.77142857142857,0.45,1.86571428571429,2.16142857142857,1.63142857142857,1.26714285714286,0.848571428571429,0.894285714285714,0.364285714285714,79.2857142857143,163.571428571429,6.42857142857143,1,0.581336527272474,0.861917460954227,0.823384891908659,0.292061683833499
"31","1181.2",22.5557142857143,8.98571428571429,3.60285714285714,2.24714285714286,5.38142857142857,4.57571428571429,4.56857142857143,2.34285714285714,1.27428571428571,2.23285714285714,2.22571428571429,279.714285714286,NA,10.8571428571429,4.14285714285714,0.577144685696846,0.615634462330095,0.851830940761905,0.328466874775879
"32","1181.2",9.515,3.314,3.738,1.928,3.649,3.8445,2.689,1.073,3.314,2.7715,1.616,64.4,53.5,1.2,5.3,0.589526695473504,0.798281334089324,0.747223496539625,0.221311074000003
"33","1181.2",13.79,13.79,14.6528571428571,5.96714285714286,14.6957142857143,12.6814285714286,3.89428571428571,11.7614285714286,6.093,0.92,-7.86714285714286,194.714285714286,96.4285714285714,1.28571428571429,1,0.452503608275362,0.698097746844537,0.393617090226803,0.055682991052288
"34","1181.2",56.4,3.54428571428571,10.2228571428571,0.85,11.6857142857143,14.7442857142857,13.4757142857143,10.23,1.42285714285714,4.51428571428571,3.24571428571429,85.2857142857143,153.571428571429,1,202.571428571429,0.353260903737948,0.666367066889935,0.654819089747627,0.148968726736795
"35","1181.2",16.7885714285714,2.82571428571429,0.834285714285714,0.801428571428571,1.23714285714286,1.03857142857143,0.925714285714286,0.698571428571429,0.341428571428571,0.34,0.227142857142857,242.142857142857,168.571428571429,32.4285714285714,9.57142857142857,0.524102699454467,0.743882614057808,0.780666423241729,0.235207671309241
"36","1181.2",23.8514285714286,17.6728571428571,10.7428571428571,3.57285714285714,9.88857142857143,7.45428571428571,9.18142857142857,0,0,7.45428571428571,9.18142857142857,260.857142857143,152.857142857143,1.85714285714286,1,0.593996612517988,0.409499107819871,0.595790834667849,0.119612116552552
"37","1181.2",24.785,1.108,15.725,0.277,15.725,11.09,9.682,4.955,0.531,6.135,4.727,234.2,169.5,1,25.4,0.334741550631428,0.258316790630206,0.580528509155568,0.11019681188024
"38","1181.2",42.827,0.847,3.061,0.45,3.061,2.557,2.719,2.499,0.799,0.058,0.22,322.3,172.5,1,27.7,0.361734531295044,0.845209804095979,0.8369396145845,0.306059801099507
"39","1181.2",20.8285714285714,11.6285714285714,12.7414285714286,8.34285714285714,10.9,12.3885714285714,12.3085714285714,7.23285714285714,1.88857142857143,5.15571428571429,5.07571428571429,88.4285714285714,95,2.14285714285714,1.28571428571429,0.21282921506318,0.22299054287099,0.727590619720635,0.186404335163698
"40","1181.2",20.2314285714286,20.2314285714286,5.81142857142857,7.52857142857143,9.71857142857143,6.13142857142857,6.83,0,0,6.13142857142857,6.83,122.285714285714,170.714285714286,1,1,0.442674172891459,0.845824438689237,0.8433900111103,0.3202403790163
"41","1181.2",46.521,2.551,1.026,0.952,1.046,1.039,NA,0,0,1.039,NA,420.6,180,1.9,119.6,0.410016997322636,0.783816631918844,0.804895266804614,0.26109280371279
